Nome: PALMAS;;;;
Codigo Estacao: A009;;;;
Latitude: -10.14777777;;;;
Longitude: -48.31444444;;;;
Altitude: 267;;;;
Situacao: Operante;;;;
Data Inicial: 2020-01-01;;;;
Data Final: 2023-12-31;;;;
Periodicidade da Medicao: Horaria;;;;
;;;;
Data Medicao;Hora Medicao;TEMPERATURA DO AR - BULBO SECO, HORARIA(°C);;
18/03/2021;2000;27,4;;
18/03/2021;2100;22,2;;
18/03/2021;2200;22,5;;
18/03/2021;2300;22,5;;
19/03/2021;0;22,4;;
19/03/2021;100;22,2;;
19/03/2021;200;22,3;;
19/03/2021;300;22,3;;
19/03/2021;400;22,6;;
19/03/2021;500;22,4;;
19/03/2021;600;22,4;;
19/03/2021;700;22,5;;
19/03/2021;800;22,8;;
19/03/2021;900;22,7;;
19/03/2021;1000;22,9;;
19/03/2021;1100;23,8;;
19/03/2021;1200;24,4;;
19/03/2021;1300;25,5;;
19/03/2021;1400;26;;
19/03/2021;1500;25,2;;
19/03/2021;1600;27,4;;
19/03/2021;1700;28,1;;
19/03/2021;1800;29,5;;
19/03/2021;1900;28,9;;
19/03/2021;2000;27,6;;
19/03/2021;2100;25,1;;
19/03/2021;2200;23,7;;
19/03/2021;2300;23;;
20/03/2021;0;null;;
20/03/2021;100;22,7;;
20/03/2021;200;22,3;;
20/03/2021;300;22,1;;
20/03/2021;400;22,1;;
20/03/2021;500;22,1;;
20/03/2021;600;22,1;;
20/03/2021;700;22,1;;
20/03/2021;800;22;;
20/03/2021;900;22,1;;
20/03/2021;1000;22,2;;
20/03/2021;1100;23,1;;
20/03/2021;1200;24,8;;
20/03/2021;1300;25,8;;
20/03/2021;1400;27,6;;
20/03/2021;1500;28,7;;
20/03/2021;1600;28,2;;
20/03/2021;1700;23,8;;
20/03/2021;1800;24,9;;
20/03/2021;1900;26,4;;
20/03/2021;2000;26,2;;
20/03/2021;2100;25,2;;
20/03/2021;2200;24,7;;
20/03/2021;2300;24,6;;
21/03/2021;0;24,3;;
21/03/2021;100;23,9;;
21/03/2021;200;24,6;;
21/03/2021;300;24,6;;
21/03/2021;400;23,8;;
21/03/2021;500;22,8;;
21/03/2021;600;22,3;;
21/03/2021;700;21,9;;
21/03/2021;800;21,7;;
21/03/2021;900;21,9;;
21/03/2021;1000;22,9;;
21/03/2021;1100;26,2;;
21/03/2021;1200;27,4;;
21/03/2021;1300;29,1;;
21/03/2021;1400;29;;
21/03/2021;1500;30,2;;
21/03/2021;1600;30,2;;
21/03/2021;1700;31,3;;
21/03/2021;1800;29,3;;
21/03/2021;1900;31,5;;
21/03/2021;2000;30,5;;
21/03/2021;2100;26,7;;
21/03/2021;2200;25,6;;
21/03/2021;2300;25,3;;
22/03/2021;0;24,5;;
22/03/2021;100;24,4;;
22/03/2021;200;23,5;;
22/03/2021;300;23,9;;
22/03/2021;400;22,6;;
22/03/2021;500;22,2;;
22/03/2021;600;22,2;;
22/03/2021;700;22;;
22/03/2021;800;22,2;;
22/03/2021;900;22,1;;
22/03/2021;1000;22,7;;
22/03/2021;1100;24,7;;
22/03/2021;1200;29,2;;
22/03/2021;1300;29,3;;
22/03/2021;1400;30,4;;
22/03/2021;1500;30,9;;
22/03/2021;1600;32,3;;
22/03/2021;1700;31,7;;
22/03/2021;1800;31,8;;
22/03/2021;1900;30,6;;
22/03/2021;2000;29,5;;
22/03/2021;2100;28,9;;
22/03/2021;2200;27;;
22/03/2021;2300;25,6;;
23/03/2021;0;null;;
23/03/2021;100;24,6;;
23/03/2021;200;23,9;;
23/03/2021;300;23,5;;
23/03/2021;400;23,1;;
23/03/2021;500;24,4;;
23/03/2021;600;24,6;;
23/03/2021;700;23,9;;
23/03/2021;800;22,6;;
23/03/2021;900;22,2;;
23/03/2021;1000;22,9;;
23/03/2021;1100;26,8;;
23/03/2021;1200;27,8;;
23/03/2021;1300;29,9;;
23/03/2021;1400;30,5;;
23/03/2021;1500;31;;
23/03/2021;1600;31,4;;
23/03/2021;1700;32,8;;
23/03/2021;1800;31,5;;
23/03/2021;1900;32,5;;
23/03/2021;2000;32,6;;
23/03/2021;2100;30,7;;
23/03/2021;2200;28,1;;
23/03/2021;2300;27,1;;
24/03/2021;0;26,5;;
24/03/2021;100;26,9;;
24/03/2021;200;26,5;;
24/03/2021;300;25,1;;
24/03/2021;400;25,4;;
24/03/2021;500;24,4;;
24/03/2021;600;24;;
24/03/2021;700;23,2;;
24/03/2021;800;22,9;;
24/03/2021;900;23,1;;
24/03/2021;1000;23,3;;
24/03/2021;1100;26,4;;
24/03/2021;1200;29,2;;
24/03/2021;1300;30,6;;
24/03/2021;1400;31,9;;
24/03/2021;1500;32,4;;
24/03/2021;1600;33,1;;
24/03/2021;1700;33,8;;
24/03/2021;1800;34,5;;
24/03/2021;1900;34;;
24/03/2021;2000;32,7;;
24/03/2021;2100;30,8;;
24/03/2021;2200;29;;
24/03/2021;2300;28,3;;
25/03/2021;0;28,3;;
25/03/2021;100;29;;
25/03/2021;200;27,1;;
25/03/2021;300;26,9;;
25/03/2021;400;25,3;;
25/03/2021;500;24,8;;
25/03/2021;600;24,3;;
25/03/2021;700;23,7;;
25/03/2021;800;23,2;;
25/03/2021;900;23,3;;
25/03/2021;1000;23,3;;
25/03/2021;1100;26,5;;
25/03/2021;1200;29,2;;
25/03/2021;1300;30,1;;
25/03/2021;1400;30,8;;
25/03/2021;1500;30,9;;
25/03/2021;1600;31,9;;
25/03/2021;1700;31,9;;
25/03/2021;1800;26,7;;
25/03/2021;1900;27;;
25/03/2021;2000;29;;
25/03/2021;2100;28;;
25/03/2021;2200;27,2;;
25/03/2021;2300;26,2;;
26/03/2021;0;null;;
26/03/2021;100;24,8;;
26/03/2021;200;24;;
26/03/2021;300;23,8;;
26/03/2021;400;23,9;;
26/03/2021;500;23,2;;
26/03/2021;600;22,8;;
26/03/2021;700;23,1;;
26/03/2021;800;23,8;;
26/03/2021;900;23,9;;
26/03/2021;1000;24,5;;
26/03/2021;1100;25,3;;
26/03/2021;1200;26;;
26/03/2021;1300;26,1;;
26/03/2021;1400;27,6;;
26/03/2021;1500;28,6;;
26/03/2021;1600;29,6;;
26/03/2021;1700;29,4;;
26/03/2021;1800;28,3;;
26/03/2021;1900;27,8;;
26/03/2021;2000;27,6;;
26/03/2021;2100;26,9;;
26/03/2021;2200;26,2;;
26/03/2021;2300;25,8;;
27/03/2021;0;25;;
27/03/2021;100;24,9;;
27/03/2021;200;25,3;;
27/03/2021;300;25;;
27/03/2021;400;25,3;;
27/03/2021;500;25,2;;
27/03/2021;600;24,6;;
27/03/2021;700;24,3;;
27/03/2021;800;24,1;;
27/03/2021;900;23,8;;
27/03/2021;1000;24,1;;
27/03/2021;1100;25,6;;
27/03/2021;1200;26,2;;
27/03/2021;1300;27,7;;
27/03/2021;1400;28,8;;
27/03/2021;1500;29,7;;
27/03/2021;1600;28;;
27/03/2021;1700;31,5;;
27/03/2021;1800;31;;
27/03/2021;1900;30,1;;
27/03/2021;2000;28,9;;
27/03/2021;2100;28,2;;
27/03/2021;2200;27;;
27/03/2021;2300;27,2;;
28/03/2021;0;25,8;;
28/03/2021;100;25,1;;
28/03/2021;200;24,5;;
28/03/2021;300;24,4;;
28/03/2021;400;24,5;;
28/03/2021;500;25,3;;
28/03/2021;600;24,4;;
28/03/2021;700;23,4;;
28/03/2021;800;22,4;;
28/03/2021;900;22,8;;
28/03/2021;1000;22;;
28/03/2021;1100;22,2;;
28/03/2021;1200;22,8;;
28/03/2021;1300;25,6;;
28/03/2021;1400;27,5;;
28/03/2021;1500;29,6;;
28/03/2021;1600;30,7;;
28/03/2021;1700;31,3;;
28/03/2021;1800;31,5;;
28/03/2021;1900;31,5;;
28/03/2021;2000;30,5;;
28/03/2021;2100;29,4;;
28/03/2021;2200;28,3;;
28/03/2021;2300;27,2;;
29/03/2021;0;25,7;;
29/03/2021;100;25,5;;
29/03/2021;200;25,4;;
29/03/2021;300;25,2;;
29/03/2021;400;25,1;;
29/03/2021;500;25,1;;
29/03/2021;600;25;;
29/03/2021;700;24,8;;
29/03/2021;800;24,4;;
29/03/2021;900;24;;
29/03/2021;1000;24,4;;
29/03/2021;1100;25,5;;
29/03/2021;1200;26,1;;
29/03/2021;1300;27,2;;
29/03/2021;1400;29,1;;
29/03/2021;1500;30,1;;
29/03/2021;1600;30,1;;
29/03/2021;1700;28,1;;
29/03/2021;1800;25,9;;
29/03/2021;1900;25,6;;
29/03/2021;2000;25,4;;
29/03/2021;2100;26,2;;
29/03/2021;2200;25,3;;
29/03/2021;2300;24,9;;
30/03/2021;0;24,9;;
30/03/2021;100;24,7;;
30/03/2021;200;23,2;;
30/03/2021;300;23,2;;
30/03/2021;400;23,9;;
30/03/2021;500;23,9;;
30/03/2021;600;24;;
30/03/2021;700;23,2;;
30/03/2021;800;23,7;;
30/03/2021;900;23;;
30/03/2021;1000;23,9;;
30/03/2021;1100;27,1;;
30/03/2021;1200;28,9;;
30/03/2021;1300;31,4;;
30/03/2021;1400;32;;
30/03/2021;1500;33,2;;
30/03/2021;1600;34,1;;
30/03/2021;1700;33,2;;
30/03/2021;1800;33;;
30/03/2021;1900;33;;
30/03/2021;2000;31,9;;
30/03/2021;2100;28,9;;
30/03/2021;2200;27,1;;
30/03/2021;2300;26,5;;
31/03/2021;0;26,1;;
31/03/2021;100;25,6;;
31/03/2021;200;26,7;;
31/03/2021;300;25,4;;
31/03/2021;400;24,8;;
31/03/2021;500;25,3;;
31/03/2021;600;24,8;;
31/03/2021;700;24,6;;
31/03/2021;800;24,4;;
31/03/2021;900;24,8;;
31/03/2021;1000;25,5;;
31/03/2021;1100;27,5;;
31/03/2021;1200;28,7;;
31/03/2021;1300;31,1;;
31/03/2021;1400;32;;
31/03/2021;1500;30,9;;
31/03/2021;1600;22,9;;
31/03/2021;1700;24,9;;
31/03/2021;1800;25,2;;
31/03/2021;1900;25,3;;
31/03/2021;2000;25,2;;
31/03/2021;2100;25,4;;
31/03/2021;2200;24,4;;
31/03/2021;2300;24,2;;
01/04/2021;0;23,5;;
01/04/2021;100;23,4;;
01/04/2021;200;23,2;;
01/04/2021;300;23,9;;
01/04/2021;400;23,8;;
01/04/2021;500;23,7;;
01/04/2021;600;23,9;;
01/04/2021;700;23,7;;
01/04/2021;800;23,6;;
01/04/2021;900;23,1;;
01/04/2021;1000;23,8;;
01/04/2021;1100;25;;
01/04/2021;1200;26,3;;
01/04/2021;1300;27;;
01/04/2021;1400;22,5;;
01/04/2021;1500;24,2;;
01/04/2021;1600;25,4;;
01/04/2021;1700;25,3;;
01/04/2021;1800;24,9;;
01/04/2021;1900;24,9;;
01/04/2021;2000;24,8;;
01/04/2021;2100;24,2;;
01/04/2021;2200;23,7;;
01/04/2021;2300;23,5;;
02/04/2021;0;23,1;;
02/04/2021;100;22,9;;
02/04/2021;200;22,6;;
02/04/2021;300;22,8;;
02/04/2021;400;22,7;;
02/04/2021;500;22,8;;
02/04/2021;600;22,9;;
02/04/2021;700;22,5;;
02/04/2021;800;22,4;;
02/04/2021;900;22,6;;
02/04/2021;1000;23,2;;
02/04/2021;1100;24,4;;
02/04/2021;1200;25;;
02/04/2021;1300;27,4;;
02/04/2021;1400;26,7;;
02/04/2021;1500;26;;
02/04/2021;1600;26;;
02/04/2021;1700;27,5;;
02/04/2021;1800;27,1;;
02/04/2021;1900;27,4;;
02/04/2021;2000;24,4;;
02/04/2021;2100;24,3;;
02/04/2021;2200;24;;
02/04/2021;2300;23,6;;
03/04/2021;0;23,2;;
03/04/2021;100;23,1;;
03/04/2021;200;22,7;;
03/04/2021;300;22,8;;
03/04/2021;400;22,5;;
03/04/2021;500;22,2;;
03/04/2021;600;22;;
03/04/2021;700;21,3;;
03/04/2021;800;21,1;;
03/04/2021;900;21,1;;
03/04/2021;1000;21,8;;
03/04/2021;1100;23,7;;
03/04/2021;1200;25,5;;
03/04/2021;1300;27,9;;
03/04/2021;1400;29,9;;
03/04/2021;1500;30,6;;
03/04/2021;1600;31,4;;
03/04/2021;1700;32,4;;
03/04/2021;1800;26;;
03/04/2021;1900;30;;
03/04/2021;2000;30,8;;
03/04/2021;2100;29,2;;
03/04/2021;2200;27;;
03/04/2021;2300;25,8;;
04/04/2021;0;25,5;;
04/04/2021;100;25,1;;
04/04/2021;200;24,5;;
04/04/2021;300;24,1;;
04/04/2021;400;24;;
04/04/2021;500;24,6;;
04/04/2021;600;23,2;;
04/04/2021;700;23,2;;
04/04/2021;800;23;;
04/04/2021;900;22,9;;
04/04/2021;1000;23;;
04/04/2021;1100;26,5;;
04/04/2021;1200;28,1;;
04/04/2021;1300;29,9;;
04/04/2021;1400;31,3;;
04/04/2021;1500;31,9;;
04/04/2021;1600;33,5;;
04/04/2021;1700;33,3;;
04/04/2021;1800;33,7;;
04/04/2021;1900;33,2;;
04/04/2021;2000;32,5;;
04/04/2021;2100;30,6;;
04/04/2021;2200;28,6;;
04/04/2021;2300;28,3;;
05/04/2021;0;26,7;;
05/04/2021;100;26,6;;
05/04/2021;200;26,3;;
05/04/2021;300;25,5;;
05/04/2021;400;25,7;;
05/04/2021;500;25,9;;
05/04/2021;600;25,2;;
05/04/2021;700;24,8;;
05/04/2021;800;24,5;;
05/04/2021;900;23,5;;
05/04/2021;1000;24,1;;
05/04/2021;1100;27,1;;
05/04/2021;1200;30,7;;
05/04/2021;1300;31,9;;
05/04/2021;1400;31,5;;
05/04/2021;1500;32,3;;
05/04/2021;1600;32,7;;
05/04/2021;1700;33,5;;
05/04/2021;1800;34,2;;
05/04/2021;1900;33,5;;
05/04/2021;2000;33,5;;
05/04/2021;2100;30,6;;
05/04/2021;2200;28,5;;
05/04/2021;2300;27,7;;
06/04/2021;0;27,3;;
06/04/2021;100;26,5;;
06/04/2021;200;25,8;;
06/04/2021;300;25,8;;
06/04/2021;400;25,7;;
06/04/2021;500;23,3;;
06/04/2021;600;23,3;;
06/04/2021;700;24,6;;
06/04/2021;800;25,7;;
06/04/2021;900;25,3;;
06/04/2021;1000;26,6;;
06/04/2021;1100;29,2;;
06/04/2021;1200;30,4;;
06/04/2021;1300;30,9;;
06/04/2021;1400;30,9;;
06/04/2021;1500;32,2;;
06/04/2021;1600;32,6;;
06/04/2021;1700;33;;
06/04/2021;1800;33,4;;
06/04/2021;1900;32,8;;
06/04/2021;2000;32,2;;
06/04/2021;2100;30,1;;
06/04/2021;2200;28,1;;
06/04/2021;2300;27,1;;
07/04/2021;0;26,6;;
07/04/2021;100;25,7;;
07/04/2021;200;26,8;;
07/04/2021;300;26;;
07/04/2021;400;24,5;;
07/04/2021;500;25,1;;
07/04/2021;600;24,3;;
07/04/2021;700;24;;
07/04/2021;800;24,7;;
07/04/2021;900;23,8;;
07/04/2021;1000;23,9;;
07/04/2021;1100;27,4;;
07/04/2021;1200;28,9;;
07/04/2021;1300;29,7;;
07/04/2021;1400;31,7;;
07/04/2021;1500;30,9;;
07/04/2021;1600;33,4;;
07/04/2021;1700;32,5;;
07/04/2021;1800;32,1;;
07/04/2021;1900;32,3;;
07/04/2021;2000;32;;
07/04/2021;2100;30,5;;
07/04/2021;2200;28,7;;
07/04/2021;2300;27,3;;
08/04/2021;0;27;;
08/04/2021;100;27,3;;
08/04/2021;200;26,8;;
08/04/2021;300;27,2;;
08/04/2021;400;27,3;;
08/04/2021;500;25,9;;
08/04/2021;600;25;;
08/04/2021;700;24,3;;
08/04/2021;800;24;;
08/04/2021;900;23,8;;
08/04/2021;1000;24,5;;
08/04/2021;1100;27,4;;
08/04/2021;1200;28,6;;
08/04/2021;1300;29,5;;
08/04/2021;1400;32,4;;
08/04/2021;1500;33,7;;
08/04/2021;1600;33,2;;
08/04/2021;1700;32,5;;
08/04/2021;1800;32,6;;
08/04/2021;1900;32,3;;
08/04/2021;2000;31;;
08/04/2021;2100;28,2;;
08/04/2021;2200;25,2;;
08/04/2021;2300;24,9;;
09/04/2021;0;24,7;;
09/04/2021;100;24,4;;
09/04/2021;200;24,9;;
09/04/2021;300;24,3;;
09/04/2021;400;24;;
09/04/2021;500;23,7;;
09/04/2021;600;23,2;;
09/04/2021;700;25;;
09/04/2021;800;26,2;;
09/04/2021;900;26,2;;
09/04/2021;1000;26,9;;
09/04/2021;1100;28,3;;
09/04/2021;1200;29;;
09/04/2021;1300;30,7;;
09/04/2021;1400;31,7;;
09/04/2021;1500;32,8;;
09/04/2021;1600;32,5;;
09/04/2021;1700;33;;
09/04/2021;1800;33,1;;
09/04/2021;1900;33,4;;
09/04/2021;2000;32;;
09/04/2021;2100;30,8;;
09/04/2021;2200;28,2;;
09/04/2021;2300;27,5;;
10/04/2021;0;26,8;;
10/04/2021;100;26,1;;
10/04/2021;200;26;;
10/04/2021;300;24,9;;
10/04/2021;400;25,2;;
10/04/2021;500;24,9;;
10/04/2021;600;25,5;;
10/04/2021;700;24,7;;
10/04/2021;800;24,4;;
10/04/2021;900;23,7;;
10/04/2021;1000;24,2;;
10/04/2021;1100;26;;
10/04/2021;1200;27,3;;
10/04/2021;1300;30,6;;
10/04/2021;1400;31;;
10/04/2021;1500;30,8;;
10/04/2021;1600;30,4;;
10/04/2021;1700;30,9;;
10/04/2021;1800;30,2;;
10/04/2021;1900;29,2;;
10/04/2021;2000;28,7;;
10/04/2021;2100;27,5;;
10/04/2021;2200;27,3;;
10/04/2021;2300;26,1;;
11/04/2021;0;25,3;;
11/04/2021;100;25,5;;
11/04/2021;200;25,1;;
11/04/2021;300;25,1;;
11/04/2021;400;26,1;;
11/04/2021;500;25,3;;
11/04/2021;600;24,9;;
11/04/2021;700;24,5;;
11/04/2021;800;23,1;;
11/04/2021;900;22,8;;
11/04/2021;1000;24,6;;
11/04/2021;1100;29,1;;
11/04/2021;1200;31,3;;
11/04/2021;1300;31,4;;
11/04/2021;1400;33,1;;
11/04/2021;1500;33,8;;
11/04/2021;1600;33,7;;
11/04/2021;1700;33,3;;
11/04/2021;1800;32,9;;
11/04/2021;1900;33,6;;
11/04/2021;2000;31,8;;
11/04/2021;2100;29,7;;
11/04/2021;2200;28,6;;
11/04/2021;2300;27,2;;
12/04/2021;0;27,5;;
12/04/2021;100;25,1;;
12/04/2021;200;25,4;;
12/04/2021;300;26,5;;
12/04/2021;400;25,4;;
12/04/2021;500;24,9;;
12/04/2021;600;24,7;;
12/04/2021;700;23,8;;
12/04/2021;800;23,5;;
12/04/2021;900;23,4;;
12/04/2021;1000;23,5;;
12/04/2021;1100;26,8;;
12/04/2021;1200;28,2;;
12/04/2021;1300;29,7;;
12/04/2021;1400;29,7;;
12/04/2021;1500;28,5;;
12/04/2021;1600;31,8;;
12/04/2021;1700;32,3;;
12/04/2021;1800;33,1;;
12/04/2021;1900;31,5;;
12/04/2021;2000;31,9;;
12/04/2021;2100;29,8;;
12/04/2021;2200;27,9;;
12/04/2021;2300;27,3;;
13/04/2021;0;26,1;;
13/04/2021;100;25,8;;
13/04/2021;200;25,4;;
13/04/2021;300;25,8;;
13/04/2021;400;24,1;;
13/04/2021;500;24,1;;
13/04/2021;600;24,1;;
13/04/2021;700;23,3;;
13/04/2021;800;23,2;;
13/04/2021;900;23,5;;
13/04/2021;1000;24;;
13/04/2021;1100;27,6;;
13/04/2021;1200;31,3;;
13/04/2021;1300;32,3;;
13/04/2021;1400;32,6;;
13/04/2021;1500;33,1;;
13/04/2021;1600;34,5;;
13/04/2021;1700;33,4;;
13/04/2021;1800;34,7;;
13/04/2021;1900;33,9;;
13/04/2021;2000;33,3;;
13/04/2021;2100;31,9;;
13/04/2021;2200;29,4;;
13/04/2021;2300;28,9;;
14/04/2021;0;28,2;;
14/04/2021;100;28,3;;
14/04/2021;200;25,7;;
14/04/2021;300;25,9;;
14/04/2021;400;25,6;;
14/04/2021;500;24,9;;
14/04/2021;600;24,7;;
14/04/2021;700;24,1;;
14/04/2021;800;24,3;;
14/04/2021;900;24,6;;
14/04/2021;1000;24,9;;
14/04/2021;1100;25,9;;
14/04/2021;1200;28,8;;
14/04/2021;1300;29,1;;
14/04/2021;1400;30,7;;
14/04/2021;1500;30,6;;
14/04/2021;1600;25,1;;
14/04/2021;1700;26,3;;
14/04/2021;1800;24,7;;
14/04/2021;1900;24,4;;
14/04/2021;2000;24,3;;
14/04/2021;2100;23,9;;
14/04/2021;2200;24,3;;
14/04/2021;2300;23,6;;
15/04/2021;0;23,7;;
15/04/2021;100;23,1;;
15/04/2021;200;23,3;;
15/04/2021;300;23,2;;
15/04/2021;400;23,2;;
15/04/2021;500;23,2;;
15/04/2021;600;23,5;;
15/04/2021;700;23,5;;
15/04/2021;800;23;;
15/04/2021;900;22,7;;
15/04/2021;1000;23,3;;
15/04/2021;1100;24,9;;
15/04/2021;1200;26,7;;
15/04/2021;1300;28,1;;
15/04/2021;1400;29,8;;
15/04/2021;1500;30,3;;
15/04/2021;1600;31;;
15/04/2021;1700;30,3;;
15/04/2021;1800;30;;
15/04/2021;1900;30,9;;
15/04/2021;2000;29,9;;
15/04/2021;2100;28,8;;
15/04/2021;2200;27,7;;
15/04/2021;2300;27,4;;
16/04/2021;0;27,6;;
16/04/2021;100;26,3;;
16/04/2021;200;25,9;;
16/04/2021;300;25,9;;
16/04/2021;400;24,8;;
16/04/2021;500;24,4;;
16/04/2021;600;22,6;;
16/04/2021;700;22,5;;
16/04/2021;800;22,4;;
16/04/2021;900;22;;
16/04/2021;1000;22,4;;
16/04/2021;1100;24,5;;
16/04/2021;1200;27,4;;
16/04/2021;1300;29,8;;
16/04/2021;1400;31,4;;
16/04/2021;1500;31,8;;
16/04/2021;1600;32,6;;
16/04/2021;1700;32,4;;
16/04/2021;1800;32,8;;
16/04/2021;1900;31,5;;
16/04/2021;2000;30,2;;
16/04/2021;2100;29,4;;
16/04/2021;2200;27,4;;
16/04/2021;2300;27,1;;
17/04/2021;0;26,5;;
17/04/2021;100;26,1;;
17/04/2021;200;25,6;;
17/04/2021;300;25,1;;
17/04/2021;400;24,7;;
17/04/2021;500;24,8;;
17/04/2021;600;23,6;;
17/04/2021;700;23,9;;
17/04/2021;800;23,3;;
17/04/2021;900;23,4;;
17/04/2021;1000;24,6;;
17/04/2021;1100;26,3;;
17/04/2021;1200;28,2;;
17/04/2021;1300;28,4;;
17/04/2021;1400;28,3;;
17/04/2021;1500;24,4;;
17/04/2021;1600;25,4;;
17/04/2021;1700;26,4;;
17/04/2021;1800;26,3;;
17/04/2021;1900;26,8;;
17/04/2021;2000;27,3;;
17/04/2021;2100;26,3;;
17/04/2021;2200;25,6;;
17/04/2021;2300;25,1;;
18/04/2021;0;24,8;;
18/04/2021;100;25;;
18/04/2021;200;24,8;;
18/04/2021;300;24,7;;
18/04/2021;400;24,4;;
18/04/2021;500;24,3;;
18/04/2021;600;24,1;;
18/04/2021;700;24,4;;
18/04/2021;800;23,8;;
18/04/2021;900;23,6;;
18/04/2021;1000;23,8;;
18/04/2021;1100;24,7;;
18/04/2021;1200;24,8;;
18/04/2021;1300;26,7;;
18/04/2021;1400;27,6;;
18/04/2021;1500;26,2;;
18/04/2021;1600;25;;
18/04/2021;1700;26,3;;
18/04/2021;1800;26,8;;
18/04/2021;1900;26,6;;
18/04/2021;2000;25,7;;
18/04/2021;2100;25,3;;
18/04/2021;2200;24,9;;
18/04/2021;2300;24,3;;
19/04/2021;0;24,2;;
19/04/2021;100;23,6;;
19/04/2021;200;23,4;;
19/04/2021;300;23,5;;
19/04/2021;400;23,7;;
19/04/2021;500;22,6;;
19/04/2021;600;22,6;;
19/04/2021;700;22,5;;
19/04/2021;800;21,9;;
19/04/2021;900;22;;
19/04/2021;1000;22,8;;
19/04/2021;1100;23,4;;
19/04/2021;1200;24,1;;
19/04/2021;1300;26,2;;
19/04/2021;1400;26,3;;
19/04/2021;1500;27;;
19/04/2021;1600;28;;
19/04/2021;1700;28,7;;
19/04/2021;1800;30,5;;
19/04/2021;1900;30,2;;
19/04/2021;2000;29,1;;
19/04/2021;2100;27,8;;
19/04/2021;2200;26,6;;
19/04/2021;2300;25,9;;
20/04/2021;0;25,2;;
20/04/2021;100;25;;
20/04/2021;200;24,8;;
20/04/2021;300;25;;
20/04/2021;400;24,4;;
20/04/2021;500;23,7;;
20/04/2021;600;23,6;;
20/04/2021;700;23,7;;
20/04/2021;800;23,9;;
20/04/2021;900;23,9;;
20/04/2021;1000;24,6;;
20/04/2021;1100;25,1;;
20/04/2021;1200;26,4;;
20/04/2021;1300;27,4;;
20/04/2021;1400;29,1;;
20/04/2021;1500;29,1;;
20/04/2021;1600;25,2;;
20/04/2021;1700;28,2;;
20/04/2021;1800;29,7;;
20/04/2021;1900;27,4;;
20/04/2021;2000;27;;
20/04/2021;2100;26,1;;
20/04/2021;2200;25;;
20/04/2021;2300;24,7;;
21/04/2021;0;24;;
21/04/2021;100;23,8;;
21/04/2021;200;23,3;;
21/04/2021;300;24,1;;
21/04/2021;400;24,4;;
21/04/2021;500;23,6;;
21/04/2021;600;24;;
21/04/2021;700;24,7;;
21/04/2021;800;24,8;;
21/04/2021;900;24,4;;
21/04/2021;1000;24,6;;
21/04/2021;1100;25,2;;
21/04/2021;1200;24,8;;
21/04/2021;1300;24,7;;
21/04/2021;1400;25,4;;
21/04/2021;1500;27;;
21/04/2021;1600;28,4;;
21/04/2021;1700;28,6;;
21/04/2021;1800;28,7;;
21/04/2021;1900;29,5;;
21/04/2021;2000;28,3;;
21/04/2021;2100;27,7;;
21/04/2021;2200;26,9;;
21/04/2021;2300;24,9;;
22/04/2021;0;24,3;;
22/04/2021;100;23,7;;
22/04/2021;200;23,4;;
22/04/2021;300;23,2;;
22/04/2021;400;23;;
22/04/2021;500;23,3;;
22/04/2021;600;22,9;;
22/04/2021;700;22,8;;
22/04/2021;800;22,9;;
22/04/2021;900;22,7;;
22/04/2021;1000;22,9;;
22/04/2021;1100;24,4;;
22/04/2021;1200;26;;
22/04/2021;1300;28,1;;
22/04/2021;1400;28,6;;
22/04/2021;1500;28,6;;
22/04/2021;1600;30,1;;
22/04/2021;1700;28,8;;
22/04/2021;1800;26,4;;
22/04/2021;1900;26,6;;
22/04/2021;2000;27,9;;
22/04/2021;2100;27,1;;
22/04/2021;2200;25,5;;
22/04/2021;2300;24,8;;
23/04/2021;0;24,9;;
23/04/2021;100;25;;
23/04/2021;200;24,9;;
23/04/2021;300;24,2;;
23/04/2021;400;24,8;;
23/04/2021;500;24,3;;
23/04/2021;600;23,6;;
23/04/2021;700;23,5;;
23/04/2021;800;22,8;;
23/04/2021;900;22,1;;
23/04/2021;1000;22,9;;
23/04/2021;1100;26;;
23/04/2021;1200;27,7;;
23/04/2021;1300;28,8;;
23/04/2021;1400;30,1;;
23/04/2021;1500;31,6;;
23/04/2021;1600;30,5;;
23/04/2021;1700;31,6;;
23/04/2021;1800;30,8;;
23/04/2021;1900;31,1;;
23/04/2021;2000;31,9;;
23/04/2021;2100;30,4;;
23/04/2021;2200;27,9;;
23/04/2021;2300;26,2;;
24/04/2021;0;25,9;;
24/04/2021;100;26,6;;
24/04/2021;200;26,2;;
24/04/2021;300;26,2;;
24/04/2021;400;24,8;;
24/04/2021;500;25;;
24/04/2021;600;24,9;;
24/04/2021;700;25,3;;
24/04/2021;800;25,4;;
24/04/2021;900;24,3;;
24/04/2021;1000;25,4;;
24/04/2021;1100;26;;
24/04/2021;1200;25,6;;
24/04/2021;1300;25,7;;
24/04/2021;1400;28,4;;
24/04/2021;1500;28,3;;
24/04/2021;1600;26,7;;
24/04/2021;1700;28,6;;
24/04/2021;1800;29,7;;
24/04/2021;1900;29,2;;
24/04/2021;2000;25,4;;
24/04/2021;2100;23,9;;
24/04/2021;2200;24,5;;
24/04/2021;2300;24,2;;
25/04/2021;0;23,9;;
25/04/2021;100;23,5;;
25/04/2021;200;23,8;;
25/04/2021;300;23,2;;
